permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/zrro,ZRRO,http://zrrobox.com,Electronics,2500000,operating,ISR,5,Tel Aviv,Tel Aviv,2,,2010-01-01,2011-01-01
/organization/china-south-city-holdings,China South City Holdings,http://chinasouthcity.com,Enterprise Software,195000000,closed,CHN,,,,1,,2014-01-15,2014-01-15
/organization/rattle,Rattle,http://www.rattle.me,Apps|iPhone|Messaging|Mobile,20000,operating,USA,OR,"Portland, Oregon",Wilsonville,1,2010-06-01,2010-06-01,2010-06-01
/organization/epicforce,EpicForce,http://www.epicforce.com,Games,-,operating,HKG,,Hong Kong,Kowloon City,1,2008-01-01,2011-07-11,2011-07-11
/organization/oysterbooks-com,Oyster,http://www.oysterbooks.com,E-Books|Entertainment|Media,17000000,closed,USA,NY,New York City,New York,2,2012-01-01,2012-10-11,2014-01-14
/organization/wishlist-it,wishlist.it,http://www.wishlist.it,,531020.444287105,operating,USA,TX,TX - Other,Italy,1,2010-01-01,2015-11-26,2015-11-26
/organization/biocatch,BioCatch,http://biocatch.com,Cyber|Cyber Security|Fraud Detection,11600000,operating,USA,MA,Boston,Boston,3,2011-01-01,2012-03-01,2014-06-17
/organization/sabirmedical,Sabirmedical,http://www.sabirmedical.com,Biotechnology|Health Diagnostics,6539000,closed,ESP,56,Barcelona,Barcelona,1,,2010-09-16,2010-09-16
/organization/viralize,Viralize,http://viralize.com,Advertising|Online Video Advertising|Video,1600000,operating,ITA,16,Firenze,Firenze,4,2012-08-01,2012-08-01,2015-04-16
/organization/putney,Putney,http://www.putneyvet.com,Biotechnology,49600064,operating,USA,ME,"Portland, Maine",Portland,5,2006-01-01,2009-11-02,2014-06-23
/organization/myclique,MyClique,http://www.MyClq.com,,-,operating,,,,,1,2012-11-01,2013-10-01,2013-10-01
/organization/nickis-com,Nickis.com,http://www.nickis.com/,,-,closed,,,,,1,1985-01-01,2015-04-01,2015-04-01
/organization/enhatch,Enhatch,http://www.enhatch.com,CRM|Mobile|Sales and Marketing|Software,250000,operating,USA,NJ,Newark,Hoboken,3,2012-01-01,2012-07-19,2014-08-07
/organization/touchring-tr,"Touchring Co., Ltd.",http://www.touchring.com,Enterprise Software|Real Time|Social Network Media|Telecommunications|VoIP,2000000,closed,KOR,11,Seoul,Seoul,1,2007-05-05,2009-01-01,2009-01-01
/organization/gemvara-com,Gemvara.com,http://gemvara.com,E-Commerce,11100000,closed,USA,MA,Boston,Boston,3,,2008-07-06,2010-04-06
/organization/kleen-extreme,Kleen Extreme,http://www.kleenextreme.com,,-,operating,USA,TN,Chattanooga,Chattanooga,1,1998-10-01,2012-07-30,2012-07-30
/organization/ez-systems,eZ Systems,http://ez.no,Content|Enterprise Software|Open Source|Web CMS,15698768,operating,NOR,17,Skien,Skien,3,1999-01-01,2007-04-03,2011-01-02
/organization/creative-citizen,Creative Citizen,http://www.creativecitizen.com,Environmental Innovation|Public Relations|Sustainability|Web Tools,-,closed,USA,CA,Los Angeles,Santa Monica,1,2007-04-01,2008-01-01,2008-01-01
/organization/renaissance-brewing,Renaissance Brewing,http://www.renaissancebrewing.co.nz/,Food Processing,700000,operating,NZL,,,,1,,2014-08-25,2014-08-25
/organization/compact-media-group,Compact Media Group,http://www.compactmediagroup.com,Games,26696494,operating,GBR,H9,London,London,1,1995-01-01,2010-10-22,2010-10-22
/organization/life-with-linda,Life With Linda,http://www.lifewithlinda.com/,Education,-,operating,USA,NJ,Newark,Bloomfield,1,2011-02-25,2012-03-23,2012-03-23
/organization/myomo,MYOMO,http://www.myopro.com/,Biotechnology,12616765,closed,USA,MA,Boston,Cambridge,3,2004-01-01,2009-12-18,2015-05-13
/organization/leevice,Leevice,http://www.leevice.com,High School Students|Networking,292000,operating,JPN,40,Tokyo,Tokyo,1,2013-02-14,2015-01-01,2015-01-01
/organization/novusedge,NovusEdge,http://www.novusedge.com,Security,6500000,closed,USA,IL,Chicago,Lisle,1,,2006-01-17,2006-01-17
/organization/timefree-innovations,TimeFree Innovations,http://www.tfinnovations.com,Software,25000,operating,PHL,D9,Manila,Makati,1,2013-01-01,2013-04-05,2013-04-05
/organization/red-lambda,Red Lambda,http://www.redlambda.com,Software,15208650,closed,USA,FL,Orlando,Longwood,4,2005-01-01,2010-07-26,2014-04-30
/organization/grand-cru,Grand Cru,http://grandcrugames.com,Games,13000000,operating,FIN,13,Helsinki,Helsinki,3,2011-01-01,2011-05-06,2013-07-29
/organization/cobase,Cobase,http://www.cobase.com,Social Media,40000,operating,,,,,1,2012-01-01,2013-03-11,2013-03-11
/organization/element-k,Element K,http://www.elementk.com/,Education|Internet|Online Education,16000000,closed,,,,,1,,2001-12-11,2001-12-11
/organization/caeden-inc,"Caeden, Inc.",http://caeden.com,Consumer Goods|Fashion|Lifestyle Products|Wearables,1600000,operating,USA,NY,New York City,New York,1,2014-03-01,2015-04-28,2015-04-28
/organization/right-shoes,Right Shoes,http://www.rightshoes.ch/,Consumer Goods,63345,operating,CHE,20,CHE - Other,Massagno,1,,2014-10-13,2014-10-13
/organization/nixon,Nixon,http://www.nixon.com/ot/en/,Fashion,139000000,operating,USA,CA,San Diego,Encinitas,1,1997-01-01,2012-02-19,2012-02-19
/organization/systemsnet,SystemsNet,http://www.systemsnet.com/pages/1/index.htm,Consulting,1500000,operating,USA,MD,"Washington, D.C.",Bethesda,1,2004-01-01,2005-03-10,2005-03-10
/organization/mirtle-medical,MiRTLE Medical,,Biotechnology,400000,operating,USA,MA,Boston,North Andover,2,2012-01-01,2013-05-30,2014-06-12
/organization/simplyprose,SimplyProse,http://www.simplyprose.com,Internet|Networking|Publishing,45000,closed,USA,AL,AL - Other,Opelika,2,2015-03-18,2015-04-21,2015-08-26
/organization/high-density-networks,High Density Networks,http://www.hdn.net,Web Hosting,1000000,closed,USA,CA,Los Angeles,Los Angeles,1,,2009-05-11,2009-05-11
/organization/showpitch,Showpitch,http://www.showpitch.com,Collaboration|Digital Media|Music Services|Predictive Analytics,2800000,operating,USA,FL,Ft. Lauderdale,Weston,3,2012-02-02,2012-02-02,2014-05-15
/organization/sulmaq,Sulmaq,http://www.sulmaq.com.br/en,Industrial|Innovation Engineering|Manufacturing,2814258,closed,BRA,23,BRA - Other,Guaporé,1,,2009-12-23,2009-12-23
/organization/ebuddy,eBuddy,http://www.ebuddy.com,Databases|Media|Messaging,15930093.2213407,operating,USA,CA,SF Bay Area,San Francisco,2,2003-09-01,2006-10-26,2008-02-05
/organization/screenleap,Screenleap,http://www.screenleap.com,Collaboration|Enterprise Software|SaaS|Software,-,operating,USA,CA,SF Bay Area,San Francisco,1,2011-10-27,2012-03-01,2012-03-01
/organization/gráfica-en-línea,Gráfica en línea,http://otw2.vsoft.cl,Manufacturing|Software,150000,operating,CHL,12,Santiago,Santiago,1,2009-01-01,2014-05-05,2014-05-05
/organization/dotodo-inc,"Dotodo, Inc",http://www.dotodo.co,Apps|Delivery|Marketplaces,100000,operating,,,,,1,2014-07-01,2014-07-01,2014-07-01
/organization/ingamenow,InGameNow,http://www.ingamenow.com,Curated Web,-,closed,USA,CA,SF Bay Area,San Francisco,1,2008-03-01,2008-03-01,2008-03-01
/organization/redbrick-health,RedBrick Health,http://redbrickhealth.com,Health and Wellness,61652379,operating,USA,MN,Minneapolis,Minneapolis,6,2006-01-01,2007-12-19,2014-04-28
/organization/jetmap,Jetmap,http://www.nizkocenovci.si/,Aerospace|Online Travel|Travel,66000,operating,,,,,2,,2014-10-01,2014-12-10
/organization/dashluxe,DashLuxe,http://dashluxe.com.au,Fashion,-,closed,AUS,2,Sydney,Sydney,2,,2010-11-01,2011-09-01
/organization/clarity-health-services,Clarity Health Services,http://www.clarityhealth.com,Collaboration|E-Commerce|SaaS,14219390,closed,USA,WA,Seattle,Seattle,3,2007-07-01,2011-10-19,2013-12-04
/organization/sdl-enterprise-technologies,SDL Enterprise Technologies,http://www.idiominc.com/en,Software,6000000,closed,USA,MA,Boston,Waltham,1,1998-01-01,2005-04-19,2005-04-19
/organization/plix,Plix,http://plix.co,Advertising|Digital Media|Games|Social Media|Television|Video Streaming,400000,closed,,,,,1,2011-01-01,2012-01-01,2012-01-01
/organization/thumbchat,ThumbChat,http://www.thumbchatapp.com,Apps|Chat|Content,600000,operating,USA,CA,Los Angeles,Santa Monica,1,2013-08-01,2014-07-01,2014-07-01
/organization/renrenmoney,Renrenmoney,http://www.renrenmoney.com/,Finance,32590983,operating,CHN,30,Shenzhen,Shenzhen,1,,2014-03-01,2014-03-01
/organization/event-park-pro,Event Park Pro,,Events,50000,operating,USA,TN,Nashville,Nashville,1,,2012-11-01,2012-11-01
/organization/covertix,Covertix,http://www.covertix.com,Data Security|Enterprise Software|Security,4246029,operating,,,,,4,2007-01-01,2010-09-01,2014-07-22
/organization/909c,909c,http://www.909c.fr/,Apps|Publishing|Social Media|Social Media Marketing,1292301,closed,,,,,1,2010-01-01,2013-07-05,2013-07-05
/organization/betuknow,BetUknow,http://www.betuknow.com,Public Relations|Sports,750000,closed,ISR,5,Tel Aviv,Tel Aviv,1,2007-07-15,2007-07-01,2007-07-01
/organization/earth-networks,Earth Networks,http://www.earthnetworks.com,Clean Technology,28900008,operating,USA,MD,"Washington, D.C.",Germantown,2,1993-01-01,2004-04-29,2013-03-04
/organization/fulltech-fiber-glass,Fulltech Fiber Glass,http://www.ffg.com.tw/,Building Products|Manufacturing|Service Providers,30000000,closed,TWN,3,Taiwan,Taipei,1,,2008-08-18,2008-08-18
/organization/sverve,Sverve,http://www.sverve.com,Advertising|Marketplaces|Social Media,965000,operating,USA,NY,New York City,New York,3,2012-03-15,2013-04-15,2013-09-30
/organization/ygle,Ygle,http://www.ygle.lt,Manufacturing,-,operating,LTU,65,Vilnius,Vilnius,1,,2011-07-11,2011-07-11
/organization/emoteshare,emoteShare,http://www.emoteshare.com,Big Data Analytics|Polling|Reviews and Recommendations|Social Media Platforms|Surveys,15000,operating,,,,,2,2012-02-02,2012-01-01,2014-07-07
/organization/spoonity,Spoonity,http://spoonity.com,Advertising|Analytics|Incentives|Loyalty Programs|Marketing Automation|Mobile Payments|NFC|Restaurants,204545,operating,CAN,ON,Ottawa,Ottawa,1,2011-05-05,2014-02-14,2014-02-14
/organization/grauna-aerospace,Grauna Aerospace,http://www.graunaaerospace.com,,-,closed,BRA,23,BRA - Other,Caçapava,1,,2006-11-29,2006-11-29
/organization/the-fresh-group,The fresh Group,http://freshwebsite.co.uk,Event Management,9542943,operating,GBR,N2,GBR - Other,Cheadle,1,2004-01-01,2014-06-05,2014-06-05
/organization/perpetuelle-com,Perpetuelle.com,http://www.perpetuelle.com,Curated Web|Fashion|Social Network Media,-,operating,,,,,1,2008-09-01,2008-01-01,2008-01-01
/organization/adioso,Adioso,http://adioso.com,Travel,355000,operating,USA,CA,SF Bay Area,San Francisco,3,2008-01-01,2009-01-01,2010-04-01
/organization/roc2loc,Roc2Loc,http://www.roc2loc.com,Mobile,2000000,closed,USA,CA,SF Bay Area,San Francisco,1,,2008-12-04,2008-12-04
/organization/hixme-inc,Hixme Inc,https://www.hixme.com/,Insurance,10500000,operating,USA,CA,Los Angeles,Agoura Hills,1,,2015-10-07,2015-10-07
/organization/the-nocklist,THE NOCKLIST,http://nocklist.com,Art|Content|E-Commerce|Graphics|Social Media|Software|Web Development,400000,operating,USA,HI,Honolulu,Honolulu,2,2001-01-01,2003-01-01,2012-03-01
/organization/solfocus,SolFocus,http://www.solfocus.com,Clean Technology|Solar,211403000,closed,USA,CA,SF Bay Area,San Jose,8,2005-11-01,2006-03-01,2012-04-01
/organization/movius-interactive,Movius Interactive,http://www.moviuscorp.com,Mobile,39728460,operating,USA,GA,Atlanta,Atlanta,2,1999-01-01,2013-06-14,2014-06-24
/organization/pupmunch,PupMunch,,Internet of Things|Pets,65687.1975651945,closed,FRA,A8,Paris,Paris,1,2014-05-15,2014-09-03,2014-09-03
/organization/urban-traffic,Urban Traffic,http://www.urbantrafic.com,Entertainment,-,operating,USA,MD,"Washington, D.C.",Bowie,1,2013-04-06,2013-09-25,2013-09-25
/organization/starport-systems,Starport Systems,http://www.starportsys.com,Semiconductors,1000000,closed,USA,CA,Anaheim,Irvine,1,,2005-10-26,2005-10-26
/organization/tech-exile,Exile Media,http://exile.is,Blogging Platforms|Curated Web|Journalism|Media|News|Startups,-,operating,USA,TN,Nashville,Nashville,1,2012-07-06,2014-09-09,2014-09-09
/organization/scorista-ru,Scorista.ru,http://scorista.ru,Banking,-,operating,RUS,,,,1,2013-01-01,2014-09-01,2014-09-01
/organization/showevidence,ShowEvidence,http://showevidence.com,Software,2515000,operating,USA,CA,SF Bay Area,Santa Clara,2,2011-01-01,2013-08-21,2014-03-11
/organization/trevi-therapeutics,Trevi Therapeutics,http://www.trevitherapeutics.com,Biotechnology,47564102,operating,USA,CT,CT - Other,Sandy Hook,3,2011-01-01,2012-12-18,2015-01-08
/organization/51credit-com,51credit.com,http://www.51credit.com,Finance,10000000,operating,CHN,22,Beijing,Beijing,2,,2006-01-01,2007-07-01
/organization/untold-stories-telling-the-world-s-stories,Untold Magazine - Stories worth telling,http://www.untold.st,Lifestyle|Services,-,closed,DEU,16,Berlin,Berlin,1,2015-06-10,2015-05-15,2015-05-15
/organization/altergeo,AlterGeo,http://platform.altergeo.ru,Advertising|Android|Apps|Discounts|Gps|Indoor Positioning|Information Technology|iPhone|Local Advertising|Local Search|Location Based Services|Mobile|Mobile Advertising|Navigation|Personalization|Private Social Networking|Reviews and Recommendations|Services|Social Media|Social Network Media|Technology|Windows Phone 7|Wireless,11000000,operating,RUS,48,Moscow,Moscow,2,2008-01-01,2009-01-01,2011-06-09
/organization/verisilicon-holdings,VeriSilicon Holdings,http://www.verisilicon.com,Cloud Computing|Manufacturing,100948403,operating,USA,CA,SF Bay Area,Santa Clara,10,2002-01-01,2003-03-01,2014-07-02
/organization/evertale,Evertale,http://evertale.com,Photography,-,closed,DNK,17,Copenhagen,Copenhagen,1,2011-03-01,2012-02-24,2012-02-24
/organization/newsit,NewsiT,http://www.newsit.net,Analytics,500000,operating,USA,KS,KS - Other,Wa Keeney,1,2010-01-01,2012-03-08,2012-03-08
/organization/the-runthrough,The Runthrough,http://www.therunthrough.com,Fashion,1658338,operating,USA,NY,New York City,New York,2,2011-10-01,2013-07-25,2013-08-30
/organization/codecloud-me,CodeCloud.me,https://www.codecloud.me/,Apps|Design|Web Development,37422,closed,,,,,1,2014-04-20,2015-06-19,2015-06-19
/organization/4c-insights,4C,http://www.4cinsights.com,Analytics,-,operating,USA,IL,Chicago,Chicago,1,2011-01-01,2014-01-21,2014-01-21
/organization/yupiq,YUPIQ,http://yupiq.com,Film|Music|Social Media|Sports,-,closed,CAN,BC,Vancouver,Victoria,1,2011-03-01,2011-08-26,2011-08-26
/organization/dianwoba,Dianwoba,http://www.dianwoba.com/,E-Commerce|Local|Local Search|Service Providers,12000000,operating,CHN,23,Shanghai,Shanghai,3,,2012-05-15,2015-09-21
/organization/mycampustutors,myCampusTutors,http://www.mycampustutors.com,Education|Universities,-,operating,USA,TX,Austin,Austin,1,2011-01-01,2013-10-15,2013-10-15
/organization/muzze,Muzze,http://www.muzze.co,Art,18192,operating,NLD,11,The Hague,Den Haag,1,2014-01-01,2015-01-01,2015-01-01
/organization/foodbynet,FoodByNet,http://www.foodbynet.ru,B2B|Consumer Goods|E-Commerce|Retail,5000000,closed,RUS,48,Moscow,Moscow,1,,2013-04-01,2013-04-01
/organization/provident-link,Provident Link,http://www.providentlink.com/,Consulting,-,operating,USA,IL,Chicago,Glen Ellyn,1,2006-10-26,2014-05-17,2014-05-17
/organization/santevet,SanteVet,http://www.santevet.com/,Health and Insurance|Health and Wellness|Pets|Veterinary,12327835,closed,FRA,B9,Lyon,Lyon,1,2003-01-01,2011-04-01,2011-04-01
/organization/robodrom,Robodrom,http://robodrom.net/,Entertainment|Internet|Robotics,20000,closed,,,,,1,,2012-03-15,2012-03-15
/organization/pom-monitoring,POM Monitoring,http://www.pom-monitoring.com,Information Technology,1711039,operating,FRA,A8,FRA - Other,Jouy-en-josas,1,,2015-01-23,2015-01-23
/organization/yola,Yola,https://www.yola.com,Curated Web|Internet|Networking|Small and Medium Businesses,25000000,operating,,,,,2,2007-03-01,2007-11-01,2009-02-17
/organization/homest,Homest,http://www.homest.com.br,Apps|Interior Design|Mobile,41431.8859794498,closed,,,,,1,2014-08-01,2014-10-15,2014-10-15
/organization/klir-technologies,Klir Technologies,http://www.klir.com,Software,8700000,closed,USA,WA,Seattle,Seattle,1,2000-01-01,2005-06-03,2005-06-03
/organization/form-devices,Form Devices,http://formdevices.com/,,-,closed,,,,,1,,2014-07-01,2014-07-01
/organization/enutrition,eNutrition,http://www.enutrition.com,,20000000,closed,,,,,1,,1999-12-10,1999-12-10
/organization/tailwind-transportation-software,Tailwind Transportation Software,http://tailwindtransportationsoftware.com,Logistics|Software|Transportation,500000,operating,CAN,ON,Delta,Delta,1,2002-01-01,2014-08-29,2014-08-29
/organization/biosocia,Biosocia,,Communities|Game|Internet,1500000,closed,USA,NY,New York City,New York,1,,2008-07-20,2008-07-20
/organization/jell-networks,Jell Networks,http://www.jellnet.com,Collaboration|Enterprise Software|SaaS|Video|Video Conferencing,-,operating,USA,CA,SF Bay Area,San Francisco,1,2011-03-01,2014-03-31,2014-03-31
/organization/app55,App55 Ltd,http://www.app55.com,Finance Technology|FinTech|Mobile Payments|Payments,1700000,closed,GBR,I2,Manchester,Manchester,1,2011-01-01,2012-05-21,2012-05-21
/organization/one-true-media,One True Media,http://www.onetruemedia.com,Collaboration|Curated Web|Video,14000000,operating,USA,CA,SF Bay Area,Redwood City,2,2005-01-01,2006-06-12,2009-01-06
/organization/guangzhou-broad-vision-telecom,Guangzhou Broad Vision Telecom,http://www.chinabroadvision.com,Web Hosting,2200000,closed,CHN,30,Guangzhou,Guangzhou,1,,2009-06-17,2009-06-17
/organization/else-corp,ELSE Corp,http://www.else-corp.com,3D Technology|Cloud Computing|Fashion|Retail|SaaS,469154,operating,ITA,9,Milan,Milan,1,2014-08-01,2014-08-01,2014-08-01
/organization/greenlight,GreenLight,http://www.greenlight.gl,Networking|Social Media|Social Search,40264,closed,GBR,B9,Beaconsfield,Beaconsfield,1,2011-07-20,2011-07-20,2011-07-20
/organization/anaptysbio,AnaptysBio,http://www.anaptysbio.com,Biotechnology,85946511,operating,USA,CA,San Diego,San Diego,5,2005-01-01,2006-07-31,2015-07-15
/organization/klevosti,Klevosti,http://klevosti.ru/,E-Commerce,80000,closed,RUS,,,,1,,2013-05-01,2013-05-01
/organization/directphotonics-industries,DirectPhotonics Industries,http://www.directphotonics.com,Manufacturing,8157091,operating,,,,,2,2011-01-01,2013-11-10,2015-06-19
/organization/allocab,Allocab,https://www.allocab.com,Limousines|Mobile|Public Transportation|Taxis|Transportation|Travel,80039,operating,FRA,A8,Paris,Paris,1,2011-05-04,2013-02-20,2013-02-20
/organization/mop-entertainment,MOP Entertainment,http://mastersofplay.com/,Games,41250,operating,,,,,1,2013-12-01,2014-12-01,2014-12-01
/organization/kiwitech,KiwiTech,http://kiwitech.com,Software,4700047,operating,USA,DC,"Washington, D.C.",Washington,4,2009-01-01,2011-07-22,2015-09-09
/organization/wealthcoin,Wealthcoin,http://www.wealthco.in,,-,operating,,,,,1,2015-07-01,2015-12-01,2015-12-01
/organization/missfresh-e-commerce,MissFresh e-commerce,http://www.missfresh.cn/,,41000000,closed,,,,,2,,2015-11-12,2015-11-12
/organization/macrofab,MacroFab,http://macrofab.net,Hardware|Internet of Things|Manufacturing|SaaS,2700000,operating,USA,TX,Houston,Houston,3,2013-10-01,2013-10-01,2015-07-28
/organization/secureauth,SecureAuth,http://www.secureauth.com,Enterprise Software|Identity Management|Security,13000000,operating,USA,CA,Anaheim,Irvine,2,2006-01-01,2010-06-01,2014-08-06
/organization/university-of-washington,University of Washington,http://www.washington.edu,Education,6000000,operating,USA,WA,Seattle,Seattle,1,1861-01-01,2015-03-31,2015-03-31
/organization/reclaims,ReClaims,http://www.reclaimsinc.com,Legal,50000,closed,USA,OH,"Columbus, Ohio",Columbus,1,2009-01-01,2010-01-07,2010-01-07
/organization/thermondo,Thermondo,https://www.thermondo.de/,Energy Efficiency|Technology,6352533,operating,DEU,16,Berlin,Berlin,3,2012-10-01,2013-07-17,2015-04-14
/organization/encelle,Encelle,http://www.encelle.com/,,4000000,closed,USA,NC,Raleigh,Raleigh,1,,2001-03-02,2001-03-02
/organization/enertech-environmental,EnerTech Environmental,http://www.enertech.com,Clean Technology,42000000,operating,USA,GA,Atlanta,Atlanta,1,1992-01-01,2008-01-01,2008-01-01
/organization/reveal-design-automation,Reveal Design Automation,http://reveal-da.com/,Marketing Automation,-,operating,USA,MI,Detroit,Ann Arbor,1,,2011-04-18,2011-04-18
/organization/green-horse-games,Green Horse Games,http://www.greenhorsegames.com,Games,-,operating,ROM,10,Bucharest,Bucharest,2,2013-05-30,2013-06-10,2015-01-20
/organization/elanic,Elanic,http://elanic.in/,Retail,-,operating,IND,19,Bangalore,Bangalore,1,2014-01-01,2015-07-03,2015-07-03
/organization/acclaimd,Acclaimd,http://www.acclaimd.com,Analytics|Career Management|Recruiting|Social Recruiting,90000,operating,USA,OH,"Columbus, Ohio",Columbus,2,2012-02-01,2012-06-01,2012-08-07
/organization/seesearch,Seesearch,http://www.vizolve.com,Data Visualization|Displays|Search|Software|Technology,96037,operating,IRL,7,Dublin,Dublin,2,,2013-12-01,2014-03-01
/organization/pingco-com,PingCo.com,http://www.pingco.com,Software,1000000,closed,CHN,22,Beijing,Beijing,1,,2006-02-08,2006-02-08
/organization/garnet-biotherapeutics,Garnet Biotherapeutics,http://www.garnetbio.com,Biotechnology,10400000,closed,USA,PA,Philadelphia,Malvern,1,,2009-02-03,2009-02-03
/organization/rave-review,Rave Reviews,http://ravereviews.mobi,Promotional|Reviews and Recommendations|Search,200000,closed,,,,,1,2014-05-05,2014-05-14,2014-05-14
/organization/game-nation,Game Nation,http://gamenationparks.com,Games,65000,operating,USA,FL,Fort Myers,Fort Myers,1,2011-01-01,2012-06-14,2012-06-14
/organization/starpoint-health,Starpoint Health,http://starpointhealth.com,Healthcare Services|Infrastructure|Medical,14000000,operating,USA,CA,Anaheim,Newport Beach,1,,2014-07-15,2014-07-15
/organization/cdt-systems,CDT Systems,,Technology,50000,closed,USA,TX,Houston,Houston,1,,2006-07-19,2006-07-19
/organization/ioxus,Ioxus,http://www.ioxus.com,Clean Technology,69000000,operating,USA,NY,"Albany, New York",Oneonta,4,2007-01-01,2011-03-04,2014-04-07
/organization/telos-entertainment,Telos Entertainment,http://www.telosentertainment.com,Consumer Electronics|Entertainment|Game|Games|Graphics|iPhone|Online Shopping|Video Games|Virtual Worlds,1640690,operating,CAN,NL,Charlottetown,Charlottetown,1,2007-01-01,2008-01-01,2008-01-01
/organization/mammoth-hunters,Mammoth Hunters,http://mhunters.com,Health Care,208278.349608516,operating,ESP,56,Barcelona,Barcelona,1,2012-10-07,2015-05-25,2015-05-25
/organization/alumnize,Alumnize,http://www.alumnize.com,Alumni|Colleges|Networking|Social Media,20000,closed,,,,,1,,2012-10-04,2012-10-04
/organization/answerly,InboxQ,http://www.InboxQ.com,Search,-,closed,USA,CA,SF Bay Area,San Francisco,2,2009-11-01,2010-02-01,2010-07-01
/organization/adnavance-technologies,Adnavance Technologies,http://www.adnavance.com,Biotechnology,7588201,closed,USA,CA,San Diego,San Diego,2,,2005-11-29,2008-02-26
/organization/squawkin-inc,Squawkin Inc.,https://www.squawkin.com,Communications Infrastructure|Social Media|Software,2500000,operating,USA,CA,Los Angeles,Pasadena,1,2010-03-22,2014-08-14,2014-08-14
/organization/abroad101,Abroad101,http://www.studyabroad101.com,Education,50000,operating,USA,MA,Boston,Boston,1,2007-05-04,2010-10-21,2010-10-21
/organization/youxinpai,Youxinpai,http://www.youxinpai.com,Auctions|E-Commerce|Online Auctions|Service Providers,460000000,operating,CHN,30,CHN - Other,Beijin,3,2011-09-01,2013-04-01,2015-03-18
/organization/lumasense-technologies,LumaSense Technologies,http://www.lumasenseinc.com,Clean Technology,-,operating,USA,CA,SF Bay Area,Santa Clara,1,2005-11-01,2007-05-11,2007-05-11
/organization/searchtophone,Search to Phone,http://www.searchtophone.com,Finance|FinTech|Messaging,265000,closed,USA,CO,Denver,Boulder,2,,2007-08-01,2007-10-29
/organization/myonsto-com,Myonsto.com,http://www.myonsto.com,E-Commerce,314000,operating,IND,9,Ahmedabad,Ahmedabad,1,2015-03-01,2015-07-22,2015-07-22
/organization/trovali,Trovali,http://www.trovali.com,Business Services|Freelancers|Marketplaces,40000,operating,CHL,12,Santiago,Santiago,1,2012-05-15,2012-12-03,2012-12-03
/organization/ak-networks,AdKeeper,http://keep.com,Advertising,43000000,closed,USA,NY,New York City,New York,2,2010-01-01,2010-09-15,2011-01-03
/organization/ccs-environmental,CCS Environmental,http://www.ccsenvironmental.com,Environmental Innovation|Remediation,2000000,closed,USA,MA,Boston,Brockton,1,,2012-07-23,2012-07-23
/organization/shenandoah-studios,Shenandoah Studios,http://shenandoah-studio.com,Games,150000,operating,USA,PA,Philadelphia,Philadelphia,1,2011-01-01,2013-11-04,2013-11-04
/organization/playfitness,PlayFitness,http://playfitness.com,Kinect|Social Media,49500,operating,USA,NY,New York City,Staten Island,1,2012-03-16,2012-07-01,2012-07-01
/organization/maboo,Maboo,http://www.maboo.com.hk,,-,closed,,,,,1,2014-10-10,2015-07-13,2015-07-13
/organization/camino-financial,Camino Financial,http://www.caminofinancial.com/,Financial Services,750000,operating,USA,CA,Los Angeles,Glendale,1,2014-01-01,2015-11-09,2015-11-09
/organization/eurobox,EUROBOX,http://eurobox.co/,E-Commerce,1500000,closed,UKR,13,Kiev,Kiev,1,2013-01-01,2013-11-11,2013-11-11
/organization/yogiplay,YogiPlay,http://www.yogiplay.com,Mobile,1000000,operating,USA,CA,SF Bay Area,Menlo Park,1,,2012-03-29,2012-03-29
/organization/jawbone,Jawbone,http://jawbone.com,Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables,818799995,operating,USA,CA,SF Bay Area,San Francisco,12,1999-01-01,2006-12-15,2015-04-30
/organization/reischling-press,RPI (Reischling Press),http://www.rpiprint.com,Manufacturing,10000000,operating,USA,WA,Seattle,Seattle,2,1979-08-01,2010-07-22,2010-10-25
/organization/appgratis,AppGratis,http://appgratis.com,App Stores|Mobile,13500000,operating,FRA,A8,Paris,Paris,1,2010-01-01,2013-01-01,2013-01-01
/organization/absorption-pharmaceuticals,Absorption Pharmaceuticals,http://promescent.com,Biotechnology,1200000,operating,USA,CA,Anaheim,Huntington Beach,1,,2014-02-14,2014-02-14
/organization/oncethere-inc,OnceThere Inc,http://www.oncethere.com/,Internet|Leisure|Travel,975000,closed,,,,,1,2015-01-20,2015-07-10,2015-07-10
/organization/dotblu,DotBlu,http://www.dotblu.com,Curated Web|Gambling,3762066,closed,USA,CA,SF Bay Area,San Francisco,3,2007-01-01,2007-01-01,2010-09-24
/organization/songbird,Songbird,http://getsongbird.net/,Media|Mobile|Music|Open Source,14956252,closed,USA,CA,SF Bay Area,San Francisco,4,2006-02-01,2006-10-02,2010-01-27
/organization/datam,Datam,http://www.datam.com,Advertising,4300000,closed,ARG,7,Buenos Aires,Buenos Aires,1,2010-06-01,2008-06-03,2008-06-03
/organization/allotrope-partners,Allotrope Partners,,Carbon|Clean Energy|Investment Management,5000000,operating,USA,CA,SF Bay Area,Oakland,1,,2014-01-06,2014-01-06
/organization/pervacio,Pervacio,http://www.pervacio.com,Software,3686169,operating,USA,MD,"Washington, D.C.",Bethesda,1,,2010-06-28,2010-06-28
